"11200023";"2";"112";"00261";"Y";"CS LA PENCA Y CARAGUATA";"LA PENCA Y CARAGUATA  C S";"112";"00023";"3";"8";"03";"12";"La Penca y Caraguatá";NULL;"3045";"03498-491056";NULL;NULL;"I";NULL;NULL;NULL;"03";"03";"Res. Nº 1446148";"2008-11-03 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"4";NULL;"Dra.Meriggiola, Sandra";"Dell Elce, Elida";"Ravelli, Olga Guadalupe";"Spesso, Norma Beatriz";NULL;NULL;NULL;NULL;NULL;"1987-11-17 00:00:00";NULL;"0";"0";NULL;"0";NULL;"114300";"815005";"000000";"11200261";"50821122184762";NULL;"11212";"2011-11-23 09:18:15";"S";"oviganotti";"299"
"09800064";"2";"112";"00279";"Y";"CS LOS SALADILLOS";"LOS SALADILLOS  C S";"098";"00064";"3";"9";"03";"15";"Zona Rural - San Javier";NULL;"3040";NULL;NULL;NULL;"I";NULL;NULL;NULL;"03";"03";NULL;NULL;"0";;NULL;NULL;NULL;NULL;"0";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00 00:00:00";NULL;"0";"0";NULL;"0";NULL;"021100";"000000";"000000";"11200279";"50821122184787";NULL;"11215";"2011-10-24 05:44:39";"S";"oviganotti";"300"
"11200091";"2";"112";"00309";"9";"CS SAN JOSE OBRERO - SAN JUSTO";"SAN JUSTO  C S SAN JOSE OBRERO";"112";"00091";"3";"8";"03";"24";"San Roque 2351";NULL;"3040";"03498-15460745";NULL;NULL;"I";NULL;NULL;NULL;"04";"04";NULL;NULL;"0";;NULL;NULL;NULL;NULL;"0";"4";NULL;"Dr. Porchietto, Adolfo A.";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00 00:00:00";NULL;"0";"0";NULL;"0";NULL;"000000";"000000";"000000";"11200309";"50821122184948";NULL;"11224";"2011-11-18 05:46:01";"S";"polivera";"301"
"11200023";"2";"112";"00333";"9";"CS LA CAMILA";"LA CAMILA  CENTRO DE SALUD";"112";"00023";"3";"8";"03";"10";"Ruta 56 s/n";NULL;"3054";"03498-472000";NULL;NULL;"I";NULL;NULL;NULL;"01";"01";NULL;NULL;"0";;NULL;NULL;NULL;NULL;"0";"4";NULL;"Agente Sanitario";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00 00:00:00";NULL;"0";"0";NULL;"0";NULL;"000000";"000000";"000000";"11200333";"50821122184755";NULL;"11210";"2011-10-24 07:28:49";"S";"oviganotti";"302"
"08400097";"0";"119";"00017";"0";"SAMCO DR R BARRIONUEVO";"CAP  BERMUDEZ HOSP BARRIONUEVO";"084";"00097";"4";"13";"04";"02";"R. De Escalada y Jujuy";NULL;"2154";"0341-4912388 Ctrex 2702";"0341-4912388";"samcocb@netcoop.com.ar";"III";NULL;NULL;NULL;"04";"04";"Res. Nº 1565";"2009-07-17 00:00:00";"1";;"21.32.0593";"8";NULL;NULL;"1";"E";NULL;"Dra Gustafsson Monica";"Medina, Daniel Federico";"Peirotti, Rino Felix";"Paulini, Vilma Gladis";NULL;NULL;NULL;NULL;NULL;"1950-09-21 00:00:00";NULL;"0";"0";NULL;"0";NULL;"215000";"215000";"215000";"11900017";"10821192184137";NULL;"11902";"2011-11-18 07:01:49";"S";"oviganotti";"303"
"11900041";"0";"119";"00041";"0";"HOSP CARLOS GOYTIA";"CARCARA#A  HOSP  CARLOS GOITIA";"119";"00041";"4";"5";"04";"03";"Av. J. B. Alberdi 1949";NULL;"2138";"0341/4941104 centrex 4669";"0341/4941104, centre";"samcocarca@lq.com.ar";"III";NULL;NULL;NULL;"04";"04";"Res. Nº 951";"2010-05-13 00:00:00";"1";;"21.32.0912";"42";NULL;NULL;"1";"E";NULL;"Dr Aimetta Sergio";"Salvucci, Marta Delia";"Ottaviani, Cesar Alberto";"Martinez, Ramona Teresa";NULL;NULL;NULL;NULL;NULL;"1945-01-13 00:00:00";NULL;"0";"0";NULL;"0";NULL;"110000";"110000";"110000";"11900041";"10821192184075";NULL;"11903";"2011-11-18 07:06:22";"S";"oviganotti";"304"
"11900050";"0";"119";"00050";"9";"SAMCO CORONEL ARNOLD";"CORONEL ARNOLD  C S";"119";"00050";"4";"4";"04";"04";"Sarmiento 601";NULL;"2123";"0341/4902337-4902389";NULL;" samcocoronelarnold@dat1.net.ar";"II";NULL;NULL;NULL;"04";"04";"Res. Nº 626";"2007-06-25 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"4";NULL;"Dr. Parrucci, Sebastián";"Marzetti, Osvaldo Raul";"Bertoni, Noemí";"Gigli, Julián";NULL;NULL;NULL;NULL;NULL;"1951-01-30 00:00:00";NULL;"0";"0";NULL;"1";NULL;"225000";"225000";"225000";"11900050";"50821192185357";NULL;"11904";"2011-11-11 09:01:26";"S";"oviganotti";"305"
"11900050";"0";"119";"00076";"9";"SAMCO FUENTES";"FUENTES  C S";"119";"00050";"4";"4";"04";"06";"Simon de Iriondo 325";NULL;"2123";"03464/493517";NULL;"samcofuentes@Hotmail.com";"II";NULL;NULL;NULL;"04";"04";"Res. Nº 237";"2000-03-30 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dra Rabiti Silvia";"Testoni, Teresa Juana";"Bordel, Cristian Gustavo";"Caravaca, Paola";NULL;NULL;NULL;NULL;NULL;"1947-04-23 00:00:00";NULL;"0";"0";NULL;"1";NULL;"232000";"232000";"232000";"11900076";"50821192185360";NULL;"11906";"2011-11-11 08:04:55";"S";"oviganotti";"306"
"11900157";"2";"119";"00084";"Y";"SAMCO JESUS MARIA";"TIMBUES JESUS MARIA  C S";"119";"00157";"4";"10";"04";"07";"Lucia Miranda 335";NULL;"2204";"03476/495057 centex 6413";NULL;NULL;"II";NULL;NULL;NULL;"04";"04";"Decreto Nº 1179";"2006-10-04 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"4";NULL;"Dra. de Giusti, Claudia Monica";"Widner, Nestor Sanchez";"Galarza, Carlos";"Rodriguez, Leonel Luis";NULL;NULL;NULL;NULL;NULL;"1948-05-29 00:00:00";NULL;"0";"0";NULL;"1";NULL;"027300";NULL;"000000";"11900084";"50821192185374";NULL;"11907";"2011-11-17 06:52:51";"S";"oviganotti";"307"
"11900157";"0";"119";"00092";"Y";"SAMCO LUIS PALACIOS";"SAMCO L PALACIOS";"119";"00157";"4";"10";"04";"08";"Quiroga 441";NULL;"2142";"03476/499178";NULL;NULL;"II";NULL;NULL;NULL;"04";"04";"Res. Nº 580";"2010-03-25 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dra Ojeda Daniela";"Nardi, Marcelo";"Turri, Graciela";"Nieto, Silvia";NULL;NULL;NULL;NULL;NULL;"1950-01-19 00:00:00";NULL;"0";"0";NULL;"0";NULL;"246000";"246000";"246000";"11900092";"50821192184766";NULL;"11908";"2011-11-30 06:29:17";"S";"polivera";"308"
"08400097";"2";"119";"00106";"9";"SAMCO PUERTO SAN MARTIN";"PUERTO SAN MARTIN  C S";"084";"00097";"4";"10";"04";"10";"J. B. Alberdi 125";NULL;"2202";"03476/422068";NULL;"samcopgsm@hotmail.com";"II";NULL;NULL;NULL;"04";"04";"Res. Nº 1069";"2001-12-10 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dr. Galimberti, Mario";"Normaliz:Galimberti,Mario";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1939-03-00 00:00:00";NULL;"0";"0";NULL;"1";NULL;"027150";"860000";"000000";"11900106";"50821192185370";NULL;"11910";"2011-11-17 05:20:22";"S";"oviganotti";"309"
"11900050";"2";"119";"00114";"Y";"SAMCO PUJATO";"PUJATO  C S";"119";"00050";"4";"4";"04";"11";"Bv. Colon 880";NULL;"2123";"03464/494159";"03464/494159";"samcopujato@dat1.net.ar";"II";NULL;NULL;NULL;"04";"04";"Res. Nº 1076";"2011-06-01 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dr. Giachetta, Raúl";"Gatti, Mario";"Micucci, Luis";"Urraburo, Carina";NULL;NULL;NULL;NULL;NULL;"1949-12-01 00:00:00";NULL;"0";"0";NULL;"1";NULL;"217000";"217000";"217000";"11900114";"50821192185371";NULL;"11911";"2011-11-11 08:53:18";"S";"oviganotti";"310"
"11900041";"2";"119";"00122";"0";"SAMCO ROLDAN";"ROLDAN  HOSPITAL";"119";"00041";"4";"5";"04";"13";"Bv. Sarmietno 900";NULL;"2134";"0341/4961309";NULL;"samcoroldan@hotmail.com";"III";NULL;NULL;NULL;"04";"04";"Res. Nº 0765";"2011-04-25 00:00:00";"0";;NULL;"4";NULL;NULL;"1";"E";NULL;"Dr. Ciarroca, Juan Carlos";"Trevison, Elizabeth";"Kohler, Jorge";"Martin, Angel";"-";NULL;NULL;NULL;NULL;"1945-01-13 00:00:00";NULL;"0";"0";NULL;"0";NULL;"143000";"143000";"143000";"11900122";"10821192184189";NULL;"11913";"2011-06-21 05:11:00";"S";"oviganotti";"311"
"11900041";"2";"119";"00131";"Y";"CS SAN JERONIMO SUR";"SAN JERONIMO SUR  C S";"119";"00041";"4";"5";"04";"14";"Juan XXIII";NULL;"2136";"0341/4909519";NULL;"loregilardoni@hotmail.es";"II";NULL;NULL;NULL;"04";"04";"Res. Nº 582";"2010-12-15 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dr. Claudia Vecchia";"Ballerini, Roberto Enriqu";"Brambilla, Cecilia Celia";"Aguero, Patricia Maria";NULL;NULL;NULL;NULL;NULL;"1951-08-12 00:00:00";NULL;"0";"0";NULL;"1";NULL;"010007";"010007";"010007";"11900131";"50821052184944";NULL;"11914";"2011-11-11 07:17:15";"S";"oviganotti";"312"
"11900157";"0";"119";"00157";"0";"SAMCO GRANADEROS A CABALLO";"SAN LORENZO  HOSP GR A CABALLO";"119";"00157";"4";"10";"04";"15";"Richeri 347";NULL;"2200";"03476/422404 centrex 6402";NULL;"samcosanlorenzo@yahoo.com.ar";"VI";NULL;NULL;NULL;"04";"04";"Res. Nº 729";"2008-07-04 00:00:00";"1";;"21.32.0914";"30";NULL;NULL;"1";"4";NULL;"Dra. Bulla, Valeria";"Cardillo, Walter Gustavo";"Cerpa, Jaime Espinosa";"Isla, Daniel Eduardo";NULL;NULL;NULL;NULL;NULL;"1871-01-15 00:00:00";NULL;"0";"0";NULL;"1";NULL;"027000";"027000";"027000";"11900157";"10821192184163";NULL;"11915";"2011-11-17 06:39:24";"S";"oviganotti";"313"
"08400020";"2";"119";"00181";"Y";"SAMCO VILLA MUGUETA";"VILLA MUGUETA  C S";"084";"00020";"4";"4";"04";"16";"Rivadavia 798";NULL;"2175";"03464-497023";"Centrex 6316";"samcovillamugueta@yahoo.com.ar";"II";NULL;NULL;NULL;"04";"04";"Res. Nº 679";"2006-06-13 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dr. Ruiz, Raul";" Gasparini, Sergio";" Placci, Mirta";" Jaime, Elisa Cecilia";NULL;NULL;NULL;NULL;NULL;"1937-03-00 00:00:00";NULL;"0";"0";NULL;"1";NULL;"010002";"010002";"010002";"11900181";"50821192185376";NULL;"11916";"2011-11-11 06:37:27";"S";"oviganotti";"314"
"11900157";"0";"119";"00190";"Y";"CS ALDAO";"ALDAO  C S";"119";"00157";"4";"10";"04";"01";"Lisandro de La Torre 200";NULL;"2214";"03476-482037/6409";NULL;"adrianasgrosso@hotmail.com";"II";NULL;NULL;NULL;"03";"03";NULL;NULL;"0";;NULL;NULL;NULL;NULL;"0";"4";NULL;"Dra. Sgrosso, Adriana";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1954-06-11 00:00:00";NULL;"0";"0";NULL;"1";NULL;"028001";"028001";NULL;"11900190";"50821192184484";NULL;"11901";"2011-11-18 05:05:46";"S";"oviganotti";"315"
"08400097";"0";"119";"00297";"0";"SAMCO FRAY LUIS BELTRAN";"FRAY LUIS BELTRAN  HOSPITAL";"084";"00097";"4";"10";"04";"05";"Pte. Perón 400";NULL;"2156";"0341/4916581";NULL;"accionsocial@frayluisbeltran.gov.ar";"II";NULL;NULL;NULL;"04";"04";"Res. Nº 969";"2001-11-19 00:00:00";"0";;NULL;"10";NULL;NULL;"1";"E";NULL;"Dr. Funes, Daniel";"Del. Interv:Fraga, Nora";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00 00:00:00";NULL;"0";"0";NULL;"0";NULL;"027200";"854000";"000000";"11900297";"10821192184159";NULL;"11905";"2011-11-18 04:51:30";"S";"oviganotti";"316"
"11900157";"0";"119";"00360";"Y";"CS SAN JUAN BAUTISTA";"RICARDONE  C S  S  J  BAUTISTA";"119";"00157";"4";"10";"04";"12";"San Martin 1183";NULL;"2201";"03476/492027";"03476-492027";NULL;"II";NULL;NULL;NULL;"03";"03";NULL;NULL;"0";;NULL;NULL;NULL;NULL;"0";"4";NULL;"Dr. Klis, Abel";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00 00:00:00";NULL;"0";"0";NULL;"1";NULL;"000000";"000000";"000000";"11900360";"50821192184951";NULL;"11912";"2011-11-18 05:11:33";"S";"oviganotti";"317"
"12600165";"2";"126";"00033";"0";"HOSP CARLOS PELLEGRINI";"CARLOS PELLEGRINI  HOSPITAL";"126";"00165";"4";"7";"04";"02";"SAN MARTIN 721";NULL;"2453";"03401/480217 Centrex 6147";NULL;"samcocp@carpell.com.ar";"IV";NULL;NULL;NULL;"04";"04";"Res. Nº 798";"2010-04-21 00:00:00";"1";;"21.32.0614";"27";NULL;NULL;"1";"E";NULL;"Dra Racca Ana Claudia";"Sable, Elba Rosa";"Driussi, Gabriel";"Buossi, Roberto";NULL;NULL;NULL;NULL;NULL;"1949-09-02 00:00:00";NULL;"0";"0";NULL;"0";NULL;"026000";"026000";"026000";"12600033";"10821262184076";NULL;"12602";"2011-11-14 12:37:59";"S";"oviganotti";"318"
"12600084";"2";"126";"00041";"Y";"SAMCO CASAS";"CASAS  C S";"126";"00084";"4";"7";"04";"03";"Gral. López 340";NULL;"2148";"03401/494024";NULL;NULL;"II";NULL;NULL;NULL;"04";"04";"Res. Nº 081";"2006-02-17 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dra Ortiz Adriana";"Altuna, Roberto";"Beltrame, Juan Maria";"Balista, Maria Rosa";NULL;NULL;NULL;NULL;NULL;"1951-08-15 00:00:00";NULL;"0";"0";NULL;"1";NULL;"214000";"214000";"214000";"12600041";"50821262185355";NULL;"12603";"2011-11-14 06:51:22";"S";"oviganotti";"319"
"12600165";"2";"126";"00050";"Y";"SAMCO CASTELAR";"COLONIA CASTELAR  C S";"126";"00165";"4";"7";"04";"05";"Belgrano s/n";NULL;"2401";"03564/497028 (Comuna)";NULL;"gonzalo_maza@hotmail.com";"II";NULL;NULL;NULL;"04";"04";"Res. Nº 1079";"2005-06-07 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dr. Maza, Gonzalo";"Macagno, Federico";"Viotto, Elmo";"Córdoba, Hernán F.";NULL;NULL;NULL;NULL;NULL;"1951-01-30 00:00:00";NULL;"0";"0";NULL;"1";NULL;"219000";"219000";"219000";"12600050";"50821262185356";NULL;"12605";"2011-11-14 13:20:14";"S";"oviganotti";"320"
"08400011";"2";"126";"00068";"0";"SAMCO COLONIA BELGRANO";"COLONIA BELGRANO  HOSPITAL";"084";"00011";"4";"4";"04";"04";"Belgrano 1145";NULL;"2257";"03404/496173";NULL;"samc@setelbel.com.ar";"I";NULL;NULL;NULL;"04";"04";"Res. Nº 1160";"2011-06-07 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dr. Roldán, Carlos A.";"Ferrer, Javier";"Audisio, Juan Leandro";"Juarez, Felix";"Representantes de U.P.C.N";"Titular: Bertello, Susana";"Supl. : Aragno, Andrea";NULL;NULL;"1958-08-13 00:00:00";NULL;"0";"0";NULL;"0";NULL;"249000";"249000";"249000";"12600068";"50821262185353";NULL;"12604";"2011-10-11 09:22:05";"S";"oviganotti";"321"
"12600084";"2";"126";"00076";"0";"SAMCO CAÑADA ROSQUIN";"CA#ADA ROSQUIN  HOSPITAL";"126";"00084";"4";"7";"04";"01";"Sarmiento 150";NULL;"2454";"03401/470275 centrex 6144";NULL;"hospital@velosat.com.ar";"III";NULL;NULL;NULL;"04";"04";"Res. Nº 2467";"2009-11-03 00:00:00";"1";;"21.32.0582";"13";NULL;NULL;"1";"E";NULL;"Dr. Grande Miguel";"Biolatto, Oclides";"Uviedo, Miguel Angel";"Flora, Dario";NULL;NULL;NULL;NULL;NULL;"1945-02-00 00:00:00";NULL;"0";"0";NULL;"0";NULL;"109000";"109000";"109000";"12600076";"10821262184129";NULL;"12601";"2011-11-14 06:44:39";"S";"oviganotti";"322"
"12600084";"1";"126";"00084";"0";"SAMCO EL TREBOL";"EL TREBOL  HOSPITAL";"126";"00084";"4";"7";"04";"07";"Dorrego 549";NULL;"2535";"03401/422440 -422324";"03401/421746";"samcoeltrebol@redcrs.com.ar";"IV";NULL;NULL;NULL;"01";"01";"Res. Nº 1898";"2009-08-31 00:00:00";"1";;"21.32.0574";"42";NULL;NULL;"1";"E";NULL;"Dra Peresson Mariela";"Geuna, Juan Pablo";"Giamperi, Elena Ines";"Ladner, Enrique";NULL;NULL;NULL;NULL;NULL;"1916-11-05 00:00:00";NULL;"1";"0";NULL;"0";NULL;"039000";"039000";"039000";"12600084";"10821262184138";NULL;"12607";"2011-11-14 06:35:03";"S";"oviganotti";"323"
"12600165";"2";"126";"00106";"Y";"SAMCO LANDETA";"LANDETA  C S";"126";"00165";"4";"7";"04";"09";"Lisandro de la Torre 802";NULL;"2531";"03406/497212";NULL;NULL;"II";NULL;NULL;NULL;"04";"04";"Res. Nº 1198";"2009-06-04 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dr Franco Guillermo";"Stampanone, Jorge Juan";"Tini, Raul Ramon";"Garay, Juana Rosa";NULL;NULL;NULL;NULL;NULL;"1954-04-06 00:00:00";NULL;"0";"0";NULL;"1";NULL;"244000";"244000";"244000";"12600106";"50821262185362";NULL;"12609";"2011-11-14 13:24:59";"S";"oviganotti";"324"
"10500201";"2";"126";"00114";"Y";"SAMCO LAS BANDURRIAS";"LAS BANDURRIAS  C S";"105";"00201";"4";"7";"04";"10";"San Martín s/n";NULL;"2148";"03401/422759";NULL;"samcocenteno@hotmail.com";"I";NULL;NULL;NULL;"04";"04";" Res. Nº 642";"2001-08-29 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dr. Brico, Carlos";"Baudracco, Gerardo";"Robledo, Walter";"Robledo, Alejandro";NULL;NULL;NULL;NULL;NULL;"1954-06-10 00:00:00";NULL;"0";"0";NULL;"1";NULL;"039100";"010009";"000000";"12600114";"50821262185363";NULL;"12610";"2011-11-16 07:00:08";"S";"oviganotti";"325"
"12600165";"2";"126";"00122";"Y";"SAMCO LAS PETACAS";"LAS PETACAS  C S";"126";"00165";"4";"7";"04";"11";"Calle 11    535";NULL;"2441";"03406/494101";NULL;"samcolaspetacas@trinet.com.ar";"II";NULL;NULL;NULL;"04";"04";"Res. Nº 386";"2010-03-08 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dra.  Dina, Crissman";"Chiapero, Javier Florenci";"Bruno, Mario Raul";"Alesio, Gabriel Leonardo";NULL;NULL;NULL;NULL;NULL;"1950-08-25 00:00:00";NULL;"0";"0";NULL;"0";NULL;"028003";"028003";"028003";"12600122";"50821262185364";NULL;"12611";"2011-11-16 06:46:13";"S";"oviganotti";"326"
"00000000";"0";"063";"07518";"9";"CENTRO INTEGRADOR COMUNITARIO ROCA";"CIC ROCA";"000";"00000";"3";"1";"03";"27";NULL;NULL;"0000";NULL;NULL;NULL;"0";NULL;NULL;NULL;"03";"03";NULL;NULL;"0";;NULL;NULL;NULL;NULL;"0";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0000-00-00 00:00:00";NULL;"0";"0";NULL;"0";NULL;NULL;NULL;NULL;"06307518";NULL;NULL;"06327";"2010-10-15 00:00:00";"B";NULL;"327"
"12600084";"2";"126";"00131";"Y";"SAMCO LOS CARDOS";"LOS CARDOS  C S";"126";"00084";"4";"7";"04";"12";"L. De la Torre 388";NULL;"2533";"03401/497000";NULL;"comunaloscardos@yahoo.com.ar";"II";NULL;NULL;NULL;"04";"04";"Res. Nº 2776";"2009-12-02 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dr. Morero, Octavio Adrian";"Polverini, Oscar";"Dominguez, Hector";"Paciaroni, Marta";NULL;NULL;NULL;NULL;NULL;"1950-10-03 00:00:00";NULL;"0";"0";NULL;"1";NULL;"239000";"239000";"239000";"12600131";"50821262185366";NULL;"12612";"2011-11-14 12:14:33";"S";"oviganotti";"328"
"12600084";"2";"126";"00149";"0";"SAMCO MARIA SUSANA";"MARIA SUSANA  HOSPITAL";"126";"00084";"4";"7";"04";"13";"Santiago del  Estero 657";NULL;"2527";"03401/466296";NULL;"samcosusana@redcrs.com.ar";"III";NULL;NULL;NULL;"04";"04";"Res. Nº 953";"2010-05-13 00:00:00";"1";;"21.32.0615";"13";NULL;NULL;"1";"E";NULL;"Dr. Real, Jorge Mario";"Lonbardero, Jorge Osmar";"Vetorello, Juan Carlos";"Diaz, Hector";NULL;NULL;NULL;NULL;NULL;"1945-03-07 00:00:00";NULL;"0";"0";NULL;"0";NULL;"136000";"136000";"136000";"12600149";"10821262184183";NULL;"12613";"2011-11-14 12:18:33";"S";"oviganotti";"329"
"12600084";"2";"126";"00157";"0";"SAMCO PIAMONTE";"PIAMONTE  HOSPITAL";"126";"00084";"4";"7";"04";"14";"Rivadavia 801";NULL;"2529";"03401/455138";"03401-455138";"hospitalpiamonte@redcrs.com";"III";NULL;NULL;NULL;"04";"04";"Res. Nº 1573";"2009-07-17 00:00:00";"1";;"21.32.0571";"12";NULL;NULL;"1";"E";NULL;"Dra Alastra Viviana";"Nicola, Hugo Raúl";"Yanno, Jorgelina";"Pastore, Juan Carlos";NULL;NULL;NULL;NULL;NULL;"1949-01-15 00:00:00";NULL;"0";"0";NULL;"0";NULL;"230000";"230000";"230000";"12600157";"10821262184187";NULL;"12614";"2011-11-14 12:26:30";"S";"oviganotti";"330"
"12600165";"1";"126";"00165";"0";"SAMCO SAN JORGE";"SAN JORGE  HOSPITAL";"126";"00165";"4";"7";"04";"15";"Urquiza 1648";NULL;"2451";"03406/441666-441700";NULL;"samco@samco.arnetbiz.com.ar";"IV";NULL;NULL;NULL;"04";"04";"Res. Nº 2238";"2010-09-05 00:00:00";"1";;"21.32.0613";"35";NULL;NULL;"1";"E";NULL;" Dra. Bobatto, Andrea";"Camusso, Hugo";"Maidana, Graciela";"Camoletto, Ma. del Carmen";NULL;NULL;NULL;NULL;NULL;"1952-03-21 00:00:00";NULL;"1";"0";NULL;"0";NULL;"188000";"188000";"188000";"12600165";"10821262184195";NULL;"12615";"2011-11-21 11:56:32";"S";"oviganotti";"331"
"12600165";"2";"126";"00173";"0";"SAMCO SAN MARTIN DE LAS ESCOBAS";"SAN MARTIN DE LAS ESCOBAS HOSP";"126";"00165";"4";"7";"04";"16";"Alte. Brown 1269";NULL;"2449";"03406/498279";NULL;"samcosme_@hotmail.com";"III";NULL;NULL;NULL;"04";"04";"Res. Nº 1966";"2010-08-26 00:00:00";"1";;"21.32.0576";"12";NULL;NULL;"1";"E";NULL;"Dra. de Toledo, Adrioli Rita";"Vittone, Norberto";"Balista,Gloria María";"Carra, Gabriela Carmen";NULL;NULL;NULL;NULL;NULL;"1945-03-10 00:00:00";NULL;"0";"0";NULL;"0";NULL;"147000";"147000";"147000";"12600173";"10821262184198";NULL;"12616";"2011-11-16 06:51:07";"S";"oviganotti";"332"
"12600165";"2";"126";"00190";"0";"SAMCO SASTRE";"SASTRE  HOSPITAL";"126";"00165";"4";"7";"04";"17";"Dr. Hugo Novatti 2175";NULL;"2440";"03406/480222-480212";NULL;"samcosastre@trynet.com.ar";"III";NULL;NULL;NULL;"04";"04";"Res. Nº 2658";"2009-11-23 00:00:00";"1";;"21.32.0616";"24";NULL;NULL;"1";"E";NULL;"Dr. García, Daniel";"Beltramo, Luis";"Gastaldi, Raul Victror";"Barbonaglia, Elina";NULL;NULL;NULL;NULL;NULL;"0000-00-00 00:00:00";NULL;"0";"0";NULL;"0";NULL;"066000";"066000";"066000";"12600190";"10821262184205";NULL;"12617";"2011-11-16 06:53:56";"S";"oviganotti";"333"
"12600165";"2";"126";"00203";"Y";"SAMCO TRAILL";"TRAILL  C S";"126";"00165";"4";"7";"04";"18";"Zona Urbana";NULL;"2456";"03406/441900(Com.)";NULL;"lmdallari@hotmail.com";"II";NULL;NULL;NULL;"04";"04";"Res. Nº 1139";"2010-06-02 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dr. Dallari, Leonardo Alberto";"Biolatto, Oscar";"Paschetta, Graciela";"Gomez Eduardo";NULL;NULL;NULL;NULL;NULL;"1950-10-20 00:00:00";NULL;"0";"0";NULL;"1";NULL;"177000";"177000";"177000";"12600203";"50821262185375";NULL;"12618";"2011-11-16 06:57:28";"S";"oviganotti";"334"
"12600165";"2";"126";"00211";"Y";"SAMCO CRISPI";"CRISPI  C S";"126";"00165";"4";"7";"04";"06";" Garoni y Lombardía";NULL;"2441";"03406/493010 Cabina Publica";NULL;"comunacrispi@trynet.com.ar";"II";NULL;NULL;NULL;"04";"04";"Res. Nº 694";"2008-06-26 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"E";NULL;"Dr. Lozano, Damián";"Biderbost, Adalberto M.";"Peretti, Victor Nelson";"Galliano, Gustavo Victor";NULL;NULL;NULL;NULL;NULL;"1951-07-17 00:00:00";NULL;"0";"0";NULL;"1";NULL;"028002";"028002";"028002";"12600211";"50821262185358";NULL;"12606";"2011-11-14 13:23:10";"S";"oviganotti";"335"
"12600165";"2";"126";"00386";"Y";"CS RAMON CARRILLO - SAN JORGE";"SAN JORGE  C S  RAMON CARRILLO";"126";"00165";"4";"7";"04";"15";"Alte. Brown y Pte. Peron";NULL;"2451";NULL;NULL;NULL;"II";NULL;NULL;NULL;"01";"01";"resol. Nº 1826";"2010-06-11 00:00:00";"0";;NULL;NULL;NULL;NULL;"0";"4";NULL;NULL;NULL;NULL;NULL;"Representación Asoc. veci";"Bº Fátima-Camusso Esteban";NULL;NULL;NULL;"0000-00-00 00:00:00";NULL;"0";"0";NULL;"1";NULL;"188100";"000000";"000000";"12600386";"50821262184912";NULL;"12615";"2011-11-16 06:47:48";"S";"leinad";"336"
"13300068";"0";"133";"00017";"0";"SAMCO RICARDO ALDAO";"SAMCO RICARDO";"133";"00068";"1";"1";"01";"01";"Bv. Estanislao López 951";NULL;"3050";"03483/470204, centrex: 6469";NULL;"samcocalchaqui@hotmail.com.ar";"III";NULL;NULL;NULL;"04";"04";"Res. Nº 711";"2010-04-14 00:00:00";"1";;"21.32.0536";"33";NULL;NULL;"1";"E";NULL;"Dr. Chediac, Eduardo";"Avallone, Daniel Omar";"Capello, Eva Maria";"Taricco, Ana Maria";NULL;NULL;NULL;NULL;NULL;"1930-02-01 00:00:00";NULL;"0";"0";NULL;"0";NULL;"041000";"041000";"041000";"13300017";"10821332184188";NULL;"13301";"2011-06-17 08:06:52";"S";"oviganotti";"337"
